"","modzcta","modzcta_char","week_ending","testpos","casecount","testcount"
"832",11237,"11237",2020-09-05,0.598212063783763,6.16375,1030.362036
"833",11238,"11238",2020-09-05,0.522882772875071,10.182618,1947.399786
"834",11239,"11239",2020-09-05,0.322617232297009,1.0171392,315.2773932
"835",11354,"11354",2020-09-05,0.938614385598829,13.30872,1417.91136
"836",11355,"11355",2020-09-05,1.03525777855905,13.3326597,1287.8589252
"837",11356,"11356",2020-09-05,1.36675916975876,6.144206,449.5456212
"838",11357,"11357",2020-09-05,0.831902103907256,9.277215,1115.181096
"839",11358,"11358",2020-09-05,0.724667947539888,5.161972,712.322384
"840",11360,"11360",2020-09-05,0.631505509133775,3.0903075,489.3555884
"841",11361,"11361",2020-09-05,0.76450688096515,5.1658416,675.7089738
"842",11362,"11362",2020-09-05,0.453569654753451,2.0686705,456.0866183
"843",11363,"11363",2020-09-05,0.685064216120461,1.032372,150.6971136
"844",11364,"11364",2020-09-05,0.442682836960069,3.0953846,699.2330268
"845",11365,"11365",2020-09-05,0.946330091361858,9.2395082,976.3515167
"846",11366,"11366",2020-09-05,1.94808489830563,6.186695,317.578305
"847",11367,"11367",2020-09-05,1.58021109269623,14.3958208,911.0061856
"848",11368,"11368",2020-09-05,1.08097361470079,21.3944775,1979.1859125
"849",11369,"11369",2020-09-05,0.739727163411701,6.0866512,822.823806
"850",11370,"11370",2020-09-05,0.703035612128147,5.1144522,727.4812416
"851",11372,"11372",2020-09-05,0.631197081105169,11.2123172,1776.3575808
"852",11373,"11373",2020-09-05,0.643404873179364,13.3245206,2070.938713
"853",11374,"11374",2020-09-05,2.13405015207158,21.6378669,1013.9343201
"854",11375,"11375",2020-09-05,0.772021682645629,14.4330432,1869.5126736
"855",11377,"11377",2020-09-05,0.695852175268985,15.4261485,2216.871492
"856",11378,"11378",2020-09-05,1.31410754694167,11.3439997,863.2474356
"857",11379,"11379",2020-09-05,0.758428136850439,8.2666584,1089.9725364
"858",11385,"11385",2020-09-05,1.28761752268342,26.7752953,2079.4447752
"859",11411,"11411",2020-09-05,0.208002773370312,0.979524,470.918721
"860",11412,"11412",2020-09-05,0.103115505108547,0.9813996,951.7478472
"861",11413,"11413",2020-09-05,0.826645479784679,7.8604436,950.8844834
"862",11414,"11414",2020-09-05,0.520889746644741,3.0913702,593.4787966
"863",11415,"11415",2020-09-05,1.67920761400408,9.2385068,550.1706116
"864",11416,"11416",2020-09-05,0.99026069461954,4.11215,415.2593375
"865",11417,"11417",2020-09-05,0.166867045313213,1.0280494,616.0889336
"866",11418,"11418",2020-09-05,1.1693271423469,8.1964176,700.9516245
"867",11419,"11419",2020-09-05,1.57482319840608,12.2754932,779.4838946
"868",11420,"11420",2020-09-05,1.36539759245957,12.1658901,891.0144684
"869",11421,"11421",2020-09-05,1.03560023934925,7.1671496,692.0768582
"870",11422,"11422",2020-09-05,0.246412639330972,1.9794594,803.3108226
"871",11423,"11423",2020-09-05,0.77424072578539,6.05078,781.51146
"872",11426,"11426",2020-09-05,1.66685870107923,7.2221072,433.2765096
"873",11427,"11427",2020-09-05,0.500972035292358,3.0599101,610.7945922
"874",11428,"11428",2020-09-05,0,0,443.1487119
"875",11429,"11429",2020-09-05,0.135011352240711,0.988358,732.055478
"876",11432,"11432",2020-09-05,0.671822234918433,8.1723801,1216.4497802
"877",11433,"11433",2020-09-05,0.748198948969462,5.9951427,801.2765466
"878",11434,"11434",2020-09-05,0.453157920617929,7.9054822,1744.5313963
"879",11435,"11435",2020-09-05,1.04732989714985,13.19336,1259.713872
"880",11436,"11436",2020-09-05,0.481985897807399,2.0036846,415.714362
"881",11691,"11691",2020-09-05,1.68833798627686,34.1240084,2021.1597842
"882",11692,"11692",2020-09-05,0.442604137588785,2.9954157,676.770831
"883",11693,"11693",2020-09-05,0.377295332823259,1.0193091,270.162128
"884",11694,"11694",2020-09-05,0.574817881453764,3.0835176,536.433834
"885",11697,"11697",2020-09-05,2.50007774752692,3.130422,125.212986
"886",10001,"10001",2020-09-12,1.38896434906278,10.0270912,721.911344
"887",10002,"10002",2020-09-12,0.249697279653432,4.9795352,1994.2288546
"888",10003,"10003",2020-09-12,0.695165025682162,29.3806386,4226.426462
"889",10004,"10004",2020-09-12,0,0,96.7863864
"890",10005,"10005",2020-09-12,0.840397974802779,2.0170004,240.0053856
"891",10006,"10006",2020-09-12,0,0,93.964343
"892",10007,"10007",2020-09-12,0.819775471492673,2.0092803,245.1012954
"893",10009,"10009",2020-09-12,1.16594605833462,25.336395,2173.033205
"894",10010,"10010",2020-09-12,0.622190869173931,8.091827,1300.537729
"895",10011,"10011",2020-09-12,0.422342107613189,8.1158976,1921.6406448
"896",10012,"10012",2020-09-12,1.06489734429051,10.1112109,949.5009969
"897",10013,"10013",2020-09-12,0.675685908822429,8.9658207,1326.9213673
"898",10014,"10014",2020-09-12,0.595112186514918,7.0912566,1191.5831604
"899",10016,"10016",2020-09-12,0.699880492410134,11.0334177,1576.4716719
"900",10017,"10017",2020-09-12,0,0,387.6048504
"901",10018,"10018",2020-09-12,1.56270869507146,3.2867991,210.3270501
"902",10019,"10019",2020-09-12,0.92800786299009,12.0489171,1298.3636864
"903",10021,"10021",2020-09-12,0.870721283600655,14.104818,1619.900451
"904",10022,"10022",2020-09-12,1.40846091919844,12.08895,858.309225
"905",10023,"10023",2020-09-12,0.300011866971252,5.0509915,1683.597236
"906",10024,"10024",2020-09-12,0.275939524373762,6.0594027,2195.9169183
"907",10025,"10025",2020-09-12,0.662025344611085,30.384357,4589.6063115
"908",10026,"10026",2020-09-12,0.748475136979221,7.124703,951.8957475
"909",10027,"10027",2020-09-12,0.787149678771319,17.3117736,2199.2988204
"910",10028,"10028",2020-09-12,0.743218134522482,9.08067,1221.8041485
"911",10029,"10029",2020-09-12,0.796789577759684,15.2667046,1916.0271452
"912",10030,"10030",2020-09-12,1.16609990143832,8.1667506,700.3474222
"913",10031,"10031",2020-09-12,0.877349876210828,11.2313456,1280.1444332
"914",10032,"10032",2020-09-12,1.17738471132051,15.2884056,1298.5055312
"915",10033,"10033",2020-09-12,0.593616144770867,7.1289972,1200.9439539
"916",10034,"10034",2020-09-12,0.739621855304964,6.09322,823.82909
"917",10035,"10035",2020-09-12,0.693195386433525,8.113661,1170.4724467
"918",10036,"10036",2020-09-12,0.815994767473242,7.048996,863.8530884
"919",10037,"10037",2020-09-12,0.803343646528796,4.0671436,506.2769361
"920",10038,"10038",2020-09-12,1.45991187956874,7.97772,546.45216
"921",10039,"10039",2020-09-12,0,0,520.2312558
"922",10040,"10040",2020-09-12,0.84972729414875,13.1796447,1551.0440574
"923",10044,"10044",2020-09-12,0.189446273081166,1.0011474,528.4598022
"924",10065,"10065",2020-09-12,0.746842136796889,8.0588503,1079.0567247
"925",10069,"10069",2020-09-12,0,0,144.8335125
"926",10075,"10075",2020-09-12,0.608352653903409,5.02138,825.406114
"927",10128,"10128",2020-09-12,0.365323819469443,6.07374,1662.5633688
"928",10280,"10280",2020-09-12,0,0,214.865448
"929",10282,"10282",2020-09-12,0,0,115.4344863
"930",10301,"10301",2020-09-12,0.311482115533201,3.9817524,1278.3245655
"931",10302,"10302",2020-09-12,1.00607363491987,4.924182,489.4454868
"932",10303,"10303",2020-09-12,0.439418818149705,2.9372004,668.4284511
"933",10304,"10304",2020-09-12,0.992734063707367,10.7834064,1086.2331408
"934",10305,"10305",2020-09-12,1.07625097453073,9.8681234,916.8979758
"935",10306,"10306",2020-09-12,1.22234100490147,16.102026,1317.310467
"936",10307,"10307",2020-09-12,2.4304746519202,7.1499008,294.1771392
"937",10308,"10308",2020-09-12,1.58964949958991,10.1213658,636.7042422
"938",10309,"10309",2020-09-12,2.43922034216035,18.3246915,751.2519957
"939",10310,"10310",2020-09-12,1.65929477320379,10.9168566,657.9214722
"940",10312,"10312",2020-09-12,2.23076959202746,29.326975,1314.6572871
"941",10314,"10314",2020-09-12,0.899947878275727,26.4840598,2942.8437401
"942",10451,"10451",2020-09-12,1.75831268608549,16.1461644,918.2760568
"943",10452,"10452",2020-09-12,2.9014118817308,43.4937926,1499.0561276
"944",10453,"10453",2020-09-12,1.45203003770293,22.2578376,1532.8772148
"945",10454,"10454",2020-09-12,0.78510089912463,5.0504366,643.2850358
"946",10455,"10455",2020-09-12,0.774087528109324,6.0549256,782.2016736
"947",10456,"10456",2020-09-12,1.41794777422308,28.312509,1996.7243868
"948",10457,"10457",2020-09-12,1.23152709359606,16.178218,1313.6713016
"949",10458,"10458",2020-09-12,0.589532546206239,9.134848,1549.506988
"950",10459,"10459",2020-09-12,1.80787100300629,19.1905119,1061.497854
"951",10460,"10460",2020-09-12,1.39029088071763,15.161874,1090.5540855
"952",10461,"10461",2020-09-12,0.804974770430681,9.2287884,1146.4692732
"953",10462,"10462",2020-09-12,1.19435344909205,19.3655388,1621.4244464
"954",10463,"10463",2020-09-12,0.729184276924156,16.312896,2237.143136
"955",10464,"10464",2020-09-12,0,0,84.8437032
"956",10465,"10465",2020-09-12,0.831949143117495,10.2511395,1232.1834315
"957",10466,"10466",2020-09-12,0.926809923181999,18.2936996,1973.8351028
"958",10467,"10467",2020-09-12,0.850739395952383,23.3811928,2748.3378472
"959",10468,"10468",2020-09-12,1.21197259149921,20.212279,1667.7174997
"960",10469,"10469",2020-09-12,0.25878986209507,7.121068,2751.679661
"961",10470,"10470",2020-09-12,1.05535887344,4.1172576,390.128676
"962",10471,"10471",2020-09-12,0.236794079645261,2.0626032,871.0535344
"963",10472,"10472",2020-09-12,1.56904577191621,22.2623856,1418.848704
"964",10473,"10473",2020-09-12,0.819124524355884,10.0858428,1231.2954258
"965",10474,"10474",2020-09-12,0.961499709247094,2.025209,210.6302249
"966",10475,"10475",2020-09-12,0.735333398277309,10.110672,1374.9779384
"967",11004,"11004",2020-09-12,0.50717813695155,5.0711024,999.866128
"968",11101,"11101",2020-09-12,0.55714974639255,4.8940047,878.4002383
"969",11102,"11102",2020-09-12,0.904663121691684,9.22768,1020.01284
"970",11103,"11103",2020-09-12,2.43347516122633,21.723754,892.704982
"971",11104,"11104",2020-09-12,0.162549168021243,1.0264767,631.4868987
"972",11105,"11105",2020-09-12,1.44585037454327,12.3958712,857.3412172
"973",11106,"11106",2020-09-12,0.831251500253376,7.173881,863.0217206
"974",11109,"11109",2020-09-12,0,0,154.6429417
"975",11201,"11201",2020-09-12,0.321480871316127,7.0613052,2196.4931136
"976",11203,"11203",2020-09-12,0.669729612522348,12.3513287,1844.2261577
"977",11204,"11204",2020-09-12,2.30410162772027,24.9639654,1083.4576522
"978",11205,"11205",2020-09-12,0.643993929724892,6.0988736,947.0389888
"979",11206,"11206",2020-09-12,1.33087160550812,21.3981278,1607.8281114
"980",11207,"11207",2020-09-12,1.2547296699819,24.7956512,1976.1747724
"981",11208,"11208",2020-09-12,2.39731631484209,43.36107,1808.73378
"982",11209,"11209",2020-09-12,1.03961971066569,15.0671598,1449.2953188
"983",11210,"11210",2020-09-12,2.67291862470694,34.699904,1298.202784
"984",11211,"11211",2020-09-12,1.33271161380058,34.3174656,2575.0106208
"985",11212,"11212",2020-09-12,0.324957627288427,6.2063397,1909.8919917
"986",11213,"11213",2020-09-12,0.623846408047135,10.262466,1645.030871
"987",11214,"11214",2020-09-12,1.51610633546453,23.0320188,1519.155897
"988",11215,"11215",2020-09-12,0.374184612635153,7.050678,1884.2779104
"989",11216,"11216",2020-09-12,0.86651888211543,12.3258212,1422.452696
"990",11217,"11217",2020-09-12,0.151867598783817,2.0248023,1333.2681337
"991",11218,"11218",2020-09-12,1.38882400754907,22.1512284,1594.9629528
"992",11219,"11219",2020-09-12,1.99834638003921,26.9837892,1350.3059064
"993",11220,"11220",2020-09-12,0.851317899143315,12.1370967,1425.6832509
"994",11221,"11221",2020-09-12,0.85624238818181,15.442407,1803.508821
"995",11222,"11222",2020-09-12,0.749860774545071,9.0901572,1212.245994
"996",11223,"11223",2020-09-12,5.00552946935224,90.3277716,1804.5597804
"997",11224,"11224",2020-09-12,0.742136529084541,8.0756403,1088.1610032
"998",11225,"11225",2020-09-12,0.946002511511093,13.307332,1406.69098
"999",11226,"11226",2020-09-12,0.563857375761313,13.3869795,2374.1783074
"1000",11228,"11228",2020-09-12,0.49862583431488,3.9999666,802.198026
"1001",11229,"11229",2020-09-12,2.3195039435233,37.0330835,1596.594979
"1002",11230,"11230",2020-09-12,4.82772393339254,101.207015,2096.3712175
"1003",11231,"11231",2020-09-12,0.455878895669151,5.063661,1110.7469655
"1004",11232,"11232",2020-09-12,1.30099490436322,8.1536308,626.7227314
"1005",11233,"11233",2020-09-12,0.762510558928744,10.3321555,1355.0180229
"1006",11234,"11234",2020-09-12,1.32556017135533,25.4280228,1918.2850654
"1007",11235,"11235",2020-09-12,1.36760107286315,24.9775216,1826.3748176
"1008",11236,"11236",2020-09-12,0.316552953469789,8.2672744,2611.6560624
"1009",11237,"11237",2020-09-12,0.305502466015906,3.081875,1008.788911
"1010",11238,"11238",2020-09-12,0.572267552705627,10.182618,1779.345684
"1011",11239,"11239",2020-09-12,0.730010265769362,2.0342784,278.6643552
"1012",11354,"11354",2020-09-12,0.432360619056498,6.14376,1420.98048
"1013",11355,"11355",2020-09-12,0.208954239021654,3.072414,1470.3764874
"1014",11356,"11356",2020-09-12,1.31601066256814,5.1209504,389.1268168
"1015",11357,"11357",2020-09-12,0.521176057389921,5.1513482,988.4084518
"1016",11358,"11358",2020-09-12,0.531039497856705,4.12809,777.360256
"1017",11360,"11360",2020-09-12,0.488940628637951,2.060205,421.360975
"1018",11361,"11361",2020-09-12,0.422672792574627,3.1005948,733.5685794
"1019",11362,"11362",2020-09-12,0,0,350.5975275
"1020",11363,"11363",2020-09-12,0.675807897623068,1.032372,152.7611624
"1021",11364,"11364",2020-09-12,1.29680830142406,8.2519052,636.3242116
"1022",11365,"11365",2020-09-12,2.22239531860824,20.5347395,923.9913047
"1023",11366,"11366",2020-09-12,2.83709025685466,8.249415,290.77027
"1024",11367,"11367",2020-09-12,2.36091024134502,17.4782496,740.3182592
"1025",11368,"11368",2020-09-12,1.63172600479817,31.5801825,1935.3851325
"1026",11369,"11369",2020-09-12,1.20626935507864,9.1299768,756.8771238
"1027",11370,"11370",2020-09-12,0.973953953850678,6.1386432,630.2806386
"1028",11372,"11372",2020-09-12,0.50892380696176,7.1367976,1402.3312532
"1029",11373,"11373",2020-09-12,0.733453334160925,13.3245206,1816.6828044
"1030",11374,"11374",2020-09-12,2.72727700347613,24.7302094,906.7729229
"1031",11375,"11375",2020-09-12,1.8518954944594,28.8734352,1559.1287568
"1032",11377,"11377",2020-09-12,1.08602122500065,21.5966079,1988.5990626
"1033",11378,"11378",2020-09-12,1.48518616271735,12.376628,833.3384939
"1034",11379,"11379",2020-09-12,0.515024374047299,5.1666615,1003.1877636
"1035",11385,"11385",2020-09-12,0.898413505984253,15.4526216,1719.9899041
"1036",11411,"11411",2020-09-12,0.646412708943809,2.936479,454.273092
"1037",11412,"11412",2020-09-12,0.670432439565304,5.899635,879.9745734
"1038",11413,"11413",2020-09-12,0.888113095352272,7.8604436,885.0723676
"1039",11414,"11414",2020-09-12,2.30129867047942,11.3340501,492.5066983
"1040",11415,"11415",2020-09-12,3.79730203223546,18.4750764,486.5316544
"1041",11416,"11416",2020-09-12,1.54267804566978,6.168225,399.838775
"1042",11417,"11417",2020-09-12,0.169988121948001,1.0280494,604.7771975
"1043",11418,"11418",2020-09-12,1.82664858896688,12.2984781,673.2810117
"1044",11419,"11419",2020-09-12,0.872103270563518,6.1377466,703.7866738
"1045",11420,"11420",2020-09-12,0.656869154178819,5.0671005,771.4018032
"1046",11421,"11421",2020-09-12,1.4874588747741,9.2131494,619.3885126
"1047",11422,"11422",2020-09-12,0.388501040477949,2.9707932,764.6808864
"1048",11423,"11423",2020-09-12,0.66323896838671,5.04284,760.3353
"1049",11426,"11426",2020-09-12,1.34063474730657,5.158648,384.7914587
"1050",11427,"11427",2020-09-12,1.34121504147832,7.138989,532.2777317
"1051",11428,"11428",2020-09-12,0.79177145994813,3.0570335,386.1004917
"1052",11429,"11429",2020-09-12,1.30634121744652,8.892044,680.683108
"1053",11432,"11432",2020-09-12,1.85705421109043,20.4278476,1100.013531
"1054",11433,"11433",2020-09-12,0.39401443599785,2.9957469,760.3139952
"1055",11434,"11434",2020-09-12,0.513974148777977,8.8953172,1730.693503
"1056",11435,"11435",2020-09-12,1.17664384065975,14.2132512,1207.948464
"1057",11436,"11436",2020-09-12,1.30224644035242,5.0092115,384.6592584
"1058",11691,"11691",2020-09-12,2.2082140427007,46.160672,2090.4075016
"1059",11692,"11692",2020-09-12,0.631870596091173,3.9924882,631.8521901
"1060",11693,"11693",2020-09-12,0,0,288.5135675
"1061",11694,"11694",2020-09-12,1.36963555454347,6.1648998,450.1124244
"1062",11697,"11697",2020-09-12,2.02015009766629,2.08683,103.30074
"1063",10001,"10001",2020-09-19,0.788278133133491,5.848752,741.9655264
"1064",10002,"10002",2020-09-19,0.789978439223812,16.9259201,2142.5800072
"1065",10003,"10003",2020-09-19,0.759790795180955,34.4441918,4533.3784008
"1066",10004,"10004",2020-09-19,1.86909917141881,2.0375412,109.0119364
"1067",10005,"10005",2020-09-19,2.3254663734013,7.0586183,303.5355996
"1068",10006,"10006",2020-09-19,0.952377884993204,1.0213478,107.2418644
"1069",10007,"10007",2020-09-19,1.28756781410533,3.0135693,234.0513072
"1070",10009,"10009",2020-09-19,1.0141758010118,22.2953325,2198.3696
"1071",10010,"10010",2020-09-19,0.385369249718845,6.068027,1574.600725
"1072",10011,"10011",2020-09-19,0.546638805916028,12.1738464,2227.0366224
"1073",10012,"10012",2020-09-19,0.92661952819816,12.1339213,1309.4825795
"1074",10013,"10013",2020-09-19,0.437005692408443,5.9772138,1367.7656616
"1075",10014,"10014",2020-09-19,0.84632812115585,12.1599528,1436.7894078
"1076",10016,"10016",2020-09-19,0.974690034235436,18.0537552,1852.2560574
"1077",10017,"10017",2020-09-19,0.398418765803789,2.0241081,508.0353321
"1078",10018,"10018",2020-09-19,2.63921304220044,7.3940871,280.1625705
"1079",10019,"10019",2020-09-19,1.34218582044212,20.0815285,1496.1809456
"1080",10021,"10021",2020-09-19,1.25969454793949,23.172201,1839.5095095
"1081",10022,"10022",2020-09-19,0.48346276470184,5.036025,1041.6572625
"1082",10023,"10023",2020-09-19,1.22544501790605,23.2445505,1896.825248
"1083",10024,"10024",2020-09-19,0.718727925667231,17.169291,2388.8442882
"1084",10025,"10025",2020-09-19,0.402840472065325,19.247757,4778.009742
"1085",10026,"10026",2020-09-19,0.785050275090116,8.1442047,1037.411865
"1086",10027,"10027",2020-09-19,0.664018212383579,14.2521984,2146.3565508
"1087",10028,"10028",2020-09-19,0.345701321914714,5.0469408,1459.9136538
"1088",10029,"10029",2020-09-19,0.816304810557684,18.3152697,2243.680236
"1089",10030,"10030",2020-09-19,0.426765037742684,3.062905,717.7028878
"1090",10031,"10031",2020-09-19,1.54189508353015,21.4383732,1390.391177
"1091",10032,"10032",2020-09-19,0.826626369618047,11.214068,1356.6066136
"1092",10033,"10033",2020-09-19,1.70036494534864,22.412232,1318.0836303
"1093",10034,"10034",2020-09-19,0.689464305656035,6.09322,883.761487
"1094",10035,"10035",2020-09-19,0.305700542789095,3.0417293,995.0029111
"1095",10036,"10036",2020-09-19,1.09239059862356,11.0754264,1013.8705344
"1096",10037,"10037",2020-09-19,0.534844587432079,3.0503577,570.3259922
"1097",10038,"10038",2020-09-19,1.11493461803166,9.97272,894.4668
"1098",10039,"10039",2020-09-19,0.897893853330991,5.101584,568.1722824
"1099",10040,"10040",2020-09-19,0.619834710743802,10.1354454,1635.1851912
"1100",10044,"10044",2020-09-19,0.329038302054858,2.0022948,608.5293984
"1101",10065,"10065",2020-09-19,1.11374491734583,14.1050962,1266.4566168
"1102",10069,"10069",2020-09-19,1.49266331281208,2.427579,162.6340635
"1103",10075,"10075",2020-09-19,0.768487460854696,7.029932,914.775108
"1104",10128,"10128",2020-09-19,0.713993496119471,14.1681096,1984.3471512
"1105",10280,"10280",2020-09-19,0.934620255928724,2.008176,214.865448
"1106",10282,"10282",2020-09-19,2.39995007533276,3.0112712,125.4722434
"1107",10301,"10301",2020-09-19,0.589017235056839,7.9635048,1351.9986048
"1108",10302,"10302",2020-09-19,1.22854586495533,4.924182,400.8138516
"1109",10303,"10303",2020-09-19,0.290559886550623,1.9564038,673.3220553
"1110",10304,"10304",2020-09-19,1.26047610164063,14.7050184,1166.6241336
"1111",10305,"10305",2020-09-19,1.69333082912171,16.7796166,990.9237056
"1112",10306,"10306",2020-09-19,1.3929539295393,19.1204916,1372.65786
"1113",10307,"10307",2020-09-19,0.369227044367774,1.0220672,276.8126592
"1114",10308,"10308",2020-09-19,1.71507196857321,10.1213658,590.1423372
"1115",10309,"10309",2020-09-19,0.582925189666763,4.0706634,698.316606
"1116",10310,"10310",2020-09-19,1.88698211528564,10.9168566,578.5352448
"1117",10312,"10312",2020-09-19,1.68046454140528,22.2452823,1323.7579105
"1118",10314,"10314",2020-09-19,1.05069361460558,30.404935,2893.7964957
"1119",10451,"10451",2020-09-19,1.68850616082577,18.16324,1075.6987698
"1120",10452,"10452",2020-09-19,1.69712670303592,27.312002,1609.3083652
"1121",10453,"10453",2020-09-19,1.68740395072066,26.309783,1559.1869978
"1122",10454,"10454",2020-09-19,0.952496757457847,8.0799345,848.2899744
"1123",10455,"10455",2020-09-19,0.990309484676127,8.076053,815.5079927
"1124",10456,"10456",2020-09-19,0.823963608273968,17.1853632,2085.6944442
"1125",10457,"10457",2020-09-19,0.797996186480141,12.1373912,1520.9836094
"1126",10458,"10458",2020-09-19,1.96396196079773,38.562828,1963.522144
"1127",10459,"10459",2020-09-19,1.87573462191459,22.2221196,1184.7155424
"1128",10460,"10460",2020-09-19,1.31475069788082,15.161874,1153.2128505
"1129",10461,"10461",2020-09-19,1.0371225366218,12.3050512,1186.4606896
"1130",10462,"10462",2020-09-19,1.42536405595907,24.4621372,1716.2027552
"1131",10463,"10463",2020-09-19,0.612644548950099,15.292448,2496.13712
"1132",10464,"10464",2020-09-19,0,0,121.057068
"1133",10465,"10465",2020-09-19,0.324553825923037,4.102224,1263.9579855
"1134",10466,"10466",2020-09-19,0.58917431578063,12.1982157,2070.3916266
"1135",10467,"10467",2020-09-19,0.750399264915006,21.3480456,2844.8915928
"1136",10468,"10468",2020-09-19,1.72293582902041,30.3184185,1759.6951662
"1137",10469,"10469",2020-09-19,0.446063549888687,12.210711,2737.437525
"1138",10470,"10470",2020-09-19,1.35494748816706,5.146572,379.835532
"1139",10471,"10471",2020-09-19,0.48451068331649,5.1543184,1063.8193496
"1140",10472,"10472",2020-09-19,1.03834671400331,14.1650964,1364.1971616
"1141",10473,"10473",2020-09-19,1.35136405070904,17.1435484,1268.6106598
"1142",10474,"10474",2020-09-19,1.32738439038348,3.0378135,228.8571059
"1143",10475,"10475",2020-09-19,0.650323154406974,9.0996048,1399.2435512
"1144",11004,"11004",2020-09-19,0.53709993180222,6.0837856,1132.7101792
"1145",11101,"11101",2020-09-19,0.99018326596359,9.7880094,988.504829
"1146",11102,"11102",2020-09-19,0.756944819490121,8.20204,1083.57172
"1147",11103,"11103",2020-09-19,1.04483442185464,10.343268,989.943266
"1148",11104,"11104",2020-09-19,0.569979164779418,4.1085187,720.8191025
"1149",11105,"11105",2020-09-19,0.49431205629342,4.130711,835.6484426
"1150",11106,"11106",2020-09-19,1.95661978128722,19.4730588,995.2398001
"1151",11109,"11109",2020-09-19,0.609657537616046,1.0377035,170.2108866
"1152",11201,"11201",2020-09-19,0.884335346373023,22.1890836,2509.1254908
"1153",11203,"11203",2020-09-19,0.513869883793431,9.2653828,1803.0600921
"1154",11204,"11204",2020-09-19,4.87115299661316,50.9286448,1045.515196
"1155",11205,"11205",2020-09-19,1.79742416379676,19.3054224,1074.0604688
"1156",11206,"11206",2020-09-19,1.75995039706198,32.600781,1852.3693085
"1157",11207,"11207",2020-09-19,0.601511193876122,13.427912,2232.3627784
"1158",11208,"11208",2020-09-19,0.597495772974455,10.319836,1727.181424
"1159",11209,"11209",2020-09-19,0.990273924855685,14.0635866,1420.1713533
"1160",11210,"11210",2020-09-19,3.33816764598877,44.903392,1345.150896
"1161",11211,"11211",2020-09-19,2.40591002385704,69.6509088,2894.9922528
"1162",11212,"11212",2020-09-19,0.438053133173011,8.2802214,1890.2322054
"1163",11213,"11213",2020-09-19,2.05768118337328,37.9671465,1845.1423285
"1164",11214,"11214",2020-09-19,1.35297041358202,24.0358356,1776.523371
"1165",11215,"11215",2020-09-19,0.511419545289761,11.084648,2167.4275264
"1166",11216,"11216",2020-09-19,0.432973821527987,7.1905316,1660.7312596
"1167",11217,"11217",2020-09-19,0.513046373414917,8.1033499,1579.4575929
"1168",11218,"11218",2020-09-19,2.47120962117475,43.2965988,1752.0407184
"1169",11219,"11219",2020-09-19,3.72657918828197,54.9759816,1475.23986
"1170",11220,"11220",2020-09-19,0.828404684501195,12.1370967,1465.1168598
"1171",11221,"11221",2020-09-19,0.36688793706592,7.20981,1965.125934
"1172",11222,"11222",2020-09-19,1.54814502229431,22.223628,1435.5004008
"1173",11223,"11223",2020-09-19,6.49357063482264,150.5490123,2318.4318885
"1174",11224,"11224",2020-09-19,0.827177347673909,9.0845115,1098.2543859
"1175",11225,"11225",2020-09-19,0.922483773411386,15.3564256,1664.682463
"1176",11226,"11226",2020-09-19,0.83796929388364,21.6297489,2581.2102016
"1177",11228,"11228",2020-09-19,1.44945645382981,12.0043992,828.2000586
"1178",11229,"11229",2020-09-19,3.37651715287636,60.0606545,1778.775341
"1179",11230,"11230",2020-09-19,4.32259150558804,105.21539,2434.081265
"1180",11231,"11231",2020-09-19,0.342405478487656,4.049415,1182.6373275
"1181",11232,"11232",2020-09-19,1.59236767648886,10.1906584,639.9689312
"1182",11233,"11233",2020-09-19,0.674073962702911,10.3321555,1532.7925527
"1183",11234,"11234",2020-09-19,1.80378420453865,34.583259,1917.2614392
"1184",11235,"11235",2020-09-19,1.89467952208591,36.9701696,1951.2624256
"1185",11236,"11236",2020-09-19,0.500153146221024,13.4343209,2686.0414658
"1186",11237,"11237",2020-09-19,0.807907583990073,9.245625,1144.391411
"1187",11238,"11238",2020-09-19,0.876225633966583,18.330894,2092.028958
"1188",11239,"11239",2020-09-19,0,0,340.7032244
"1189",11354,"11354",2020-09-19,0.566334806007425,9.21288,1626.75504
"1190",11355,"11355",2020-09-19,0.949113910936394,13.3326597,1404.7481073
"1191",11356,"11356",2020-09-19,1.68085351124403,8.1930534,487.4341128
"1192",11357,"11357",2020-09-19,0.454975885837609,4.1218766,905.954959
"1193",11358,"11358",2020-09-19,0.582906656163844,4.12809,708.190575
"1194",11360,"11360",2020-09-19,1.53828122710891,6.180615,401.7870654
"1195",11361,"11361",2020-09-19,0,0,614.751498
"1196",11362,"11362",2020-09-19,1.8407156302577,6.2060115,337.1521053
"1197",11363,"11363",2020-09-19,0.709358758789361,1.032372,145.5359488
"1198",11364,"11364",2020-09-19,0.154925525086869,1.030568,665.2021992
"1199",11365,"11365",2020-09-19,1.4891139596278,13.3464561,896.2682818
"1200",11366,"11366",2020-09-19,2.71207501914491,8.249415,304.173555
"1201",11367,"11367",2020-09-19,2.50012105951286,21.5937312,863.707424
"1202",11368,"11368",2020-09-19,0.923618818945795,18.3365175,1985.29059
"1203",11369,"11369",2020-09-19,1.80635587336851,14.2033234,786.2970752
"1204",11370,"11370",2020-09-19,0.597129604158564,4.0935126,685.5316788
"1205",11372,"11372",2020-09-19,0.817974689255341,11.2123172,1370.741338
"1206",11373,"11373",2020-09-19,1.52791929650037,29.7311588,1945.8592393
"1207",11374,"11374",2020-09-19,2.7903796579475,25.762412,923.2583074
